Participant,Mode,Code,Gender,Age,Specificity,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,different,5,1,4334
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,different,4,1,6840
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,different,6,1,5929
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,different,6,1,181
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,different,1,1,5362
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,different,10,0,7960
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,different,9,0,2308
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,different,7,0,5686
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,different,1,1,1169
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,different,5,1,2204
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,different,3,1,4409
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,different,5,1,3515
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,different,2,1,2357
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,different,7,0,2646
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,different,5,1,6994
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,different,4,1,5424
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,different,6,1,4355
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,different,12,0,7744
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,different,11,0,1740
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,different,6,1,958
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,different,6,1,7638
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,different,8,0,5109
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,different,7,0,1027
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,different,10,0,2768
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,different,1,1,1152
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,different,10,0,5668
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,different,6,1,3138
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,different,7,0,3134
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,different,4,1,5609
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,different,1,1,4026
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,different,5,1,3877
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,2 images,different,12,0,5468
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,2 images,different,9,0,150
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,2 images,different,6,1,6023
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,2 images,different,3,1,6217
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,2 images,different,1,1,7544
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,2 images,different,7,0,2847
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,2 images,different,10,0,2094
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,2 images,different,12,0,7227
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,2 images,different,5,1,5924
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,2 images,different,7,0,1709
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,2 images,different,7,0,7298
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,print,2 images,different,6,1,5096
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,2 images,different,1,1,1998
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,2 images,different,7,0,6195
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,2 images,different,2,1,2978
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,2 images,different,10,0,3668
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,2 images,different,11,0,5295
23_RSVPExp02_2019May_RASearston_93634734039.txt,sim,sim,sim,sim,print,2 images,different,1,1,6600
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,2 images,different,5,1,1970
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,2 images,different,1,1,824
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,2 images,different,2,1,5396
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,2 images,different,9,0,4662
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,2 images,different,5,1,4399
25_RSVPExp02_2019May_RASearston_93634734061.txt,sim,sim,sim,sim,print,2 images,different,8,0,2593
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,2 images,different,4,1,7432
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,2 images,different,5,1,5553
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,2 images,different,10,0,2626
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,2 images,different,10,0,1384
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,2 images,different,9,0,2087
16_RSVPExp02_2019May_RASearston_93634733967.txt,sim,sim,sim,sim,print,2 images,different,2,1,2854
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,2 images,different,11,0,3196
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,2 images,different,8,0,7689
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,2 images,different,12,0,639
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,2 images,different,4,1,4563
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,2 images,different,10,0,14
28_RSVPExp02_2019May_RASearston_93634734094.txt,sim,sim,sim,sim,print,2 images,different,12,0,4815
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,2 images,different,12,0,6924
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,2 images,different,4,1,1670
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,2 images,different,7,0,3048
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,2 images,different,7,0,577
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,2 images,different,7,0,6957
4_RSVPExp02_2019May_RASearston_93634733846.txt,sim,sim,sim,sim,print,2 images,different,11,0,68
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,2 images,different,10,0,1168
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,2 images,different,8,0,4086
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,2 images,different,12,0,4376
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,2 images,different,11,0,5688
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,2 images,different,12,0,484
21_RSVPExp02_2019May_RASearston_93634734018.txt,sim,sim,sim,sim,print,2 images,different,2,1,4105
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,2 images,different,8,0,6236
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,2 images,different,1,1,6834
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,2 images,different,6,1,1878
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,2 images,different,5,1,6107
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,2 images,different,4,1,5058
30_RSVPExp02_2019May_RASearston_93634734114.txt,sim,sim,sim,sim,print,2 images,different,9,0,777
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,2 images,different,8,0,621
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,2 images,different,7,0,6061
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,2 images,different,5,1,1446
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,2 images,different,9,0,2314
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,2 images,different,11,0,135
18_RSVPExp02_2019May_RASearston_93634733987.txt,sim,sim,sim,sim,print,2 images,different,5,1,7332
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,2 images,different,2,1,5862
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,2 images,different,3,1,3037
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,2 images,different,5,1,7558
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,2 images,different,5,1,7489
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,2 images,different,11,0,4153
12_RSVPExp02_2019May_RASearston_93634733925.txt,sim,sim,sim,sim,print,2 images,different,12,0,5720
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,2 images,different,12,0,4527
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,2 images,different,3,1,354
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,2 images,different,5,1,3461
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,2 images,different,11,0,262
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,2 images,different,3,1,375
13_RSVPExp02_2019May_RASearston_93634733935.txt,sim,sim,sim,sim,print,2 images,different,2,1,3843
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,2 images,different,11,0,2786
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,2 images,different,10,0,2634
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,2 images,different,12,0,2978
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,2 images,different,1,1,4938
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,2 images,different,5,1,7924
27_RSVPExp02_2019May_RASearston_93634734083.txt,sim,sim,sim,sim,print,2 images,different,8,0,7148
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,2 images,different,2,1,6596
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,2 images,different,12,0,5428
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,2 images,different,11,0,5629
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,2 images,different,6,1,6598
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,2 images,different,10,0,5341
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,print,2 images,different,11,0,2456
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,2 images,different,5,1,528
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,2 images,different,11,0,1872
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,2 images,different,5,1,1499
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,2 images,different,11,0,2305
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,2 images,different,11,0,6336
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,print,2 images,different,11,0,1524
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,2 images,different,7,0,1395
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,2 images,different,4,1,1639
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,2 images,different,12,0,4922
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,2 images,different,6,1,637
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,2 images,different,1,1,1741
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,print,2 images,different,4,1,5751
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,2 images,different,8,0,2057
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,2 images,different,7,0,7871
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,2 images,different,11,0,4637
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,2 images,different,5,1,1276
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,2 images,different,8,0,4412
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,print,2 images,different,9,0,6663
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,2 images,different,7,0,7555
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,2 images,different,12,0,2040
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,2 images,different,1,1,3623
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,2 images,different,3,1,49
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,2 images,different,2,1,3470
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,print,2 images,different,9,0,3556
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,2 images,different,3,1,5278
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,2 images,different,6,1,1877
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,2 images,different,11,0,1586
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,2 images,different,9,0,3710
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,2 images,different,8,0,1425
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,print,2 images,different,2,1,611
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,2 images,different,3,1,4501
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,2 images,different,6,1,540
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,2 images,different,12,0,7080
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,2 images,different,11,0,3828
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,2 images,different,5,1,2790
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,print,2 images,different,3,1,6740
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,2 images,different,10,0,5611
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,2 images,different,9,0,614
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,2 images,different,10,0,5856
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,2 images,different,1,1,7621
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,2 images,different,1,1,2085
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,print,2 images,different,3,1,4603
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,same,12,1,4045
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,same,8,1,1854
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,same,7,1,3722
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,same,5,0,6457
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,same,5,0,3715
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,print,2 images,same,12,1,2942
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,same,12,1,4365
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,same,9,1,7494
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,same,5,0,1705
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,same,1,0,2627
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,same,7,1,1783
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,print,2 images,same,4,0,7569
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,same,11,1,7475
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,same,3,0,2306
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,same,4,0,6930
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,same,12,1,2943
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,same,8,1,797
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,print,2 images,same,8,1,990
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,same,2,0,3881
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,same,4,0,1785
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,same,5,0,6729
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,same,11,1,3148
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,same,7,1,7881
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,print,2 images,same,1,0,2973
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,same,8,1,4535
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,same,10,1,1556
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,same,7,1,2757
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,same,2,0,1798
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,same,6,0,3511
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,print,2 images,same,8,1,6194
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,same,5,0,6007
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,same,4,0,1453
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,same,1,0,4471
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,same,2,0,4403
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,same,1,0,6576
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,print,2 images,same,7,1,3871
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,same,6,0,3214
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,same,4,0,1334
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,same,3,0,2722
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,same,12,1,3489
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,same,4,0,1078
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,print,2 images,same,4,0,1171
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,same,8,1,4241
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,same,8,1,5415
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,same,12,1,6357
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,same,6,0,4434
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,same,1,0,6914
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,print,2 images,same,10,1,6205
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,same,7,1,1437
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,same,9,1,286
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,same,12,1,7362
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,same,2,0,5045
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,same,12,1,6685
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,print,2 images,same,4,0,5148
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,print,2 images,same,7,1,6414
